bib_id,cite_key,section,pdf_page_start,pdf_page_end,abbreviation,authors_raw,year,title,publication_or_container,urls,doi,pages,type_guess,parse_confidence,raw_reference
B0811,seidl-2003,print,487,487,,"Seidl, Christian",2003,Les variétés du latin,"In Ernst, Gerhard, Martin-Dietrich Gleßgen, Christian Schmitt, and Wolfgang Schweickard (eds.). Romanische Sprachgeschichte / Histoire linguistique de la Romania. Vol. I, pp. 515-530. Berlin/New York: Walter de Gruyter.",,,,chapter_or_edited_volume,medium,"Seidl, Christian. 2003. Les variétés du latin. In Ernst, Gerhard, Martin-Dietrich Gleßgen, Christian Schmitt, and Wolfgang Schweickard (eds.). Romanische Sprachgeschichte / Histoire linguistique de la Romania. Vol. I, pp. 515-530. Berlin/New York: Walter de Gruyter."
B0812,semino-2000,print,487,487,,"Semino, Ornella, Giuseppe Passarino, Peter J. Oefner, Alice A. Lin, Svetlana Arbuzova, Lars E. Beckham, Giovanna De Benedictis, Paolo Francalacci, Aanastasia Kouvatsi, Svetlana Limborska, Mladen Marcikiæ, Anna Mika, Barbara Mika, Dragan Primorac, A. Silvana Santachiara-Benerecetti, Luigi Luca Cavalli-Sforza, and Peter A. Underhill",2000,The Genetic Legacy of Paleolithic Homo sapiens sapiens in Extant Europeans: A Y Chromosome Perspective,Science 290(5494): 1155-9.,,,1155-9,journal_article,medium,"Semino, Ornella, Giuseppe Passarino, Peter J. Oefner, Alice A. Lin, Svetlana Arbuzova, Lars E. Beckham, Giovanna De Benedictis, Paolo Francalacci, Aanastasia Kouvatsi, Svetlana Limborska, Mladen Marcikiæ, Anna Mika, Barbara Mika, Dragan Primorac, A. Silvana Santachiara-Benerecetti, Luigi Luca Cavalli-Sforza, and Peter A. Underhill. 2000. The Genetic Legacy of Paleolithic Homo sapiens sapiens in Extant Europeans: A Y Chromosome Perspective. Science 290(5494): 1155-9."
B0813,sergent-1995,print,487,487,,"Sergent, Bernard",1995,"Les Indo-Européens: Histoire, langues, mythes",Paris: Payot.,,,,book_or_monograph,medium,"Sergent, Bernard. 1995. Les Indo-Européens: Histoire, langues, mythes. Paris: Payot."
B0814,serventi-2018,print,487,487,,"Serventi, Patrizia, Chiara Panicucci, Roebrta Bodega, Sara De Fanti, Stefania Sarno, Manuel Fondevila Alvarez, Francesca Brisighelli, Beniamino Trombetta, Paolo Anagnostou, Gianmarco Ferri, Antonio Vazzana, Chiara Delpino, Giorgio Gruppioni, Donata Luiselli, and Elisabetta Cilli",2018,Iron Age Italic Population Genetics: the Piceni from Novilara (8th-7th century BC),Annals of Human Biology 45(1): 34-43.,,,34-43,journal_article,medium,"Serventi, Patrizia, Chiara Panicucci, Roebrta Bodega, Sara De Fanti, Stefania Sarno, Manuel Fondevila Alvarez, Francesca Brisighelli, Beniamino Trombetta, Paolo Anagnostou, Gianmarco Ferri, Antonio Vazzana, Chiara Delpino, Giorgio Gruppioni, Donata Luiselli, and Elisabetta Cilli. 2018. Iron Age Italic Population Genetics: the Piceni from Novilara (8th-7th century BC). Annals of Human Biology 45(1): 34-43."
B0815,shennan-2018,print,487,487,,"Shennan, Stephen",2018,The First Farmers of Europe,An Evolutionary Perspective. Cambridge: Cambridge University Press.,,,,book_or_monograph,medium,"Shennan, Stephen. 2018. The First Farmers of Europe. An Evolutionary Perspective. Cambridge: Cambridge University Press."
B0816,sherratt-1988,print,487,487,,"Sherratt, Andrew and Susan Sherratt",1988,The Archaeology of Indo-European: An Alternative View,Antiquity 62: 584-95.,,,584-95,journal_article,medium,"Sherratt, Andrew and Susan Sherratt. 1988. The Archaeology of Indo-European: An Alternative View. Antiquity 62: 584-95."
B0817,shorto-2006,print,487,487,,"Shorto, Harry L",2006,A Mon-Khmer Comparative Dictionary,Canberra: The Australian National University.,,,,book_or_monograph,medium,"Shorto, Harry L. 2006. A Mon-Khmer Comparative Dictionary. Canberra: The Australian National University."
B0818,sihler-1995,print,487,487,,"Sihler, Andrew L",1995,New Comparative Grammar of Greek and Latin,New York/Oxford: Oxford University Press.,,,,book_or_monograph,medium,"Sihler, Andrew L. 1995. New Comparative Grammar of Greek and Latin. New York/Oxford: Oxford University Press."
B0819,silvestri-1997,print,487,487,,"Silvestri, Domenico",1997,The Italic Languages,"In Giacalone Ramat, Anna, and Paolo Ramat. The Indo-European Languages, pp. 322-344. London: Routledge.",,,,chapter_or_edited_volume,medium,"Silvestri, Domenico. 1997. The Italic Languages. In Giacalone Ramat, Anna, and Paolo Ramat. The Indo-European Languages, pp. 322-344. London: Routledge."
B0820,simon-2005,print,487,487,,"Simon, Zsolt",2005,Die Etymologie von caballus,Journal of Latin Linguistics 9(1): 405-16.,,,405-16,journal_article,medium,"Simon, Zsolt. 2005. Die Etymologie von caballus. Journal of Latin Linguistics 9(1): 405-16."
B0821,simon-2021,print,487,487,,"Simon, Zsolt",2021,The alleged Anatolian loanwords in Etruscan: A reconsideration,"In Giusfredi, Federico and Zsolt Simon (eds.). Studies in the languages and language contact in Pre-Hellenistic Anatolia, pp. 227-54. Barcelona: Universitat de Barcelona Edicions.",,,,chapter_or_edited_volume,medium,"Simon, Zsolt. 2021. The alleged Anatolian loanwords in Etruscan: A reconsideration. In Giusfredi, Federico and Zsolt Simon (eds.). Studies in the languages and language contact in Pre-Hellenistic Anatolia, pp. 227-54. Barcelona: Universitat de Barcelona Edicions."
B0822,simon-fthc,print,488,488,,"Simon, Zsolt",fthc.,Indo-European Substrates: the Problem of the Anatolian Substrate,"In Kroonen, Guus (ed.). Sub-Indo-European Europe: Continuity and discontinuity in the linguistic landscape of prehistoric Europe. Berlin/Boston: De Gruyter Mouton. de Simone, Carlo. 1963. VII Congresso Internazionale di Scienze Onomastiche (Review). Indogermanische Forschungen 68: 194-7. de Simone, Carlo. 1968-70. Die griechischen Entlehnungen im Etruskischen. Wiesbaden: Harrassowtiz. de Simone, Carlo. 2018. Messapic. In Klein, Jared, Brian Joseph, Matthias Fritz, and Mark Wenthe (eds.). Handbook of Comparative and Historical Indo-European Linguistics. Vol. 3, pp. 1839-50. Berlin/Boston: Walter de Gruyter.",,,,chapter_or_edited_volume,medium,"Simon, Zsolt. fthc. Indo-European Substrates: the Problem of the Anatolian Substrate. In Kroonen, Guus (ed.). Sub-Indo-European Europe: Continuity and discontinuity in the linguistic landscape of prehistoric Europe. Berlin/Boston: De Gruyter Mouton. de Simone, Carlo. 1963. VII Congresso Internazionale di Scienze Onomastiche (Review). Indogermanische Forschungen 68: 194-7. de Simone, Carlo. 1968-70. Die griechischen Entlehnungen im Etruskischen. Wiesbaden: Harrassowtiz. de Simone, Carlo. 2018. Messapic. In Klein, Jared, Brian Joseph, Matthias Fritz, and Mark Wenthe (eds.). Handbook of Comparative and Historical Indo-European Linguistics. Vol. 3, pp. 1839-50. Berlin/Boston: Walter de Gruyter."
B0823,simonet-1888,print,488,488,,"Simonet, Francisco Javier",1888,Glosario de voces ibéricas y Latinas usadas entre los mozárabes,Vol. 1. Madrid: Fortanet.,,,,book_or_monograph,medium,"Simonet, Francisco Javier. 1888. Glosario de voces ibéricas y Latinas usadas entre los mozárabes. Vol. 1. Madrid: Fortanet."
B0824,simoni-2000a,print,488,488,,"Simoni, Lucia, Francesc Calafell, Davide Pettener, Jaume Bertranpetit, and Guido Barbujani",2000a,Geographic Patterns of mtDNA Diversity in Europe,American Journal of Human Genetics 66(1): 262-78.,,,262-78,journal_article,medium,"Simoni, Lucia, Francesc Calafell, Davide Pettener, Jaume Bertranpetit, and Guido Barbujani. 2000a. Geographic Patterns of mtDNA Diversity in Europe. American Journal of Human Genetics 66(1): 262-78."
B0825,simoni-2000b,print,488,488,,"Simoni, Lucia, Francesc Calafell, Davide Pettener, Jaume Bertranpetit, and Guido Barbujani",2000b,(Letters to the Editor) Reconstruction of Prehistory on the Basis of Genetic Data,American Journal of Human Genetics 66(3): 1177-9.,,,1177-9,journal_article,medium,"Simoni, Lucia, Francesc Calafell, Davide Pettener, Jaume Bertranpetit, and Guido Barbujani. 2000b. (Letters to the Editor) Reconstruction of Prehistory on the Basis of Genetic Data. American Journal of Human Genetics 66(3): 1177-9."
B0826,sims-williams-2016,print,488,488,,"Sims-Williams, Nicholas",2016,"A Dictionary: Christian Sogdian, Syriac and English",Wiesbaden: Reichert Verlag.,,,,book_or_monograph,medium,"Sims-Williams, Nicholas. 2016. A Dictionary: Christian Sogdian, Syriac and English. Wiesbaden: Reichert Verlag."
B0827,sjogren-2016,print,488,488,,"Sjögren, Karl-Göran, T. Douglas Price, and Kristian Kristiansen",2016,Diet and Mobility in the Corded Ware of Central Europe,PLoS ONE 11(5): e0155083.,,,,book_or_monograph,medium,"Sjögren, Karl-Göran, T. Douglas Price, and Kristian Kristiansen. 2016. Diet and Mobility in the Corded Ware of Central Europe. PLoS ONE 11(5): e0155083."
B0828,skeat-1888,print,488,488,,"Skeat, Walter William",1888,An Etymological Dictionary of the English Language,Oxford: Oxford Clarendon.,,,,book_or_monograph,medium,"Skeat, Walter William. 1888. An Etymological Dictionary of the English Language. Oxford: Oxford Clarendon."
B0829,skeates-2021,print,488,488,,"Skeates, Robin, Jessica Beckett, Daniela Mancini, Claudio Cavazzuti, Letizia Silvestri, W. Derek Hamilton, Kerry L. Sayle, Kayla D. Crowder, Mario Rolfo, and Micaela Angle",2021,"Rethinking Collective Burial in Mediterranean Caves: Middle Bronze Age Grotta Regina Margherita, Central Italy",Journal of Field Archaeology 46(6): 382-98.,,,382-98,journal_article,medium,"Skeates, Robin, Jessica Beckett, Daniela Mancini, Claudio Cavazzuti, Letizia Silvestri, W. Derek Hamilton, Kerry L. Sayle, Kayla D. Crowder, Mario Rolfo, and Micaela Angle. 2021. Rethinking Collective Burial in Mediterranean Caves: Middle Bronze Age Grotta Regina Margherita, Central Italy. Journal of Field Archaeology 46(6): 382-98."
