example_id,pdf_page,split_file,heading,text
6.159,773,07-chapter-6-morphology-and-morphosyntax.md,6.2.4.3.4.2 Number and Imperatives,"(6.159)      a. Romanian:           (h)aideţi (2pl), (h)aidem (1pl)\nb. Macedonian:         ajdete (2pl) (but not *ajdeme), also shortened aj, ajte\nc. Albanian:           hajdeni (2pl)\nd. Turkish:            ha but also aydın, aydınız"
6.160,777,07-chapter-6-morphology-and-morphosyntax.md,"6.2.5.1 Turkish and Balkan Slavic In both Turkish and Bulgarian, the same form can still be both a perfect participle and an evidential, whereas in Macedonian, the l-form is no longer a participle and can only be used to form analytic paradigms, the verbal adjective (descended from the old past passive participle but now derivable from any verb, both transitive and intransitive) having replaced any participial uses of the verbal l-form. The differ-",(6.160)      Toj bil            dobar čovek                                       (Balkan Slavic)\nhe be.prf          good person\nİyi     adam        imiş                                             (Trk)\ngood person        be.prf
6.161,778,07-chapter-6-morphology-and-morphosyntax.md,"6.2.5.1 Turkish and Balkan Slavic In both Turkish and Bulgarian, the same form can still be both a perfect participle and an evidential, whereas in Macedonian, the l-form is no longer a participle and can only be used to form analytic paradigms, the verbal adjective (descended from the old past passive participle but now derivable from any verb, both transitive and intransitive) having replaced any participial uses of the verbal l-form. The differ-",(6.161)     a. Kade   bil         majstorot? (Mac) ‘Where *is/was the boss?’\nWhere was.ncnfv boss.def\nb. Usta neredeymiş?              (Trk) ‘Where *is/was the boss?’\nboss where.be.ncnfv\nc. Ku    qenka         mjeshtri? (Alb) ‘Where is/*was the boss?’\nwhere was.adm.3sg boss.def
6.162,779,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.2 Judezmo,"(6.162)      a. Kuando estavan         en l’ Amérika, les         aviya    entrado         ladron\nwhen they.were.impf in the America them.dat had.impf enter.pst.ptcp thief\n‘When they were in America [i.e., absent], a thief (apparently) broke into their\nhouse.’\nb. onlar yok-ken,           hırsız gir-miş\nthey not.exist-while thief         enter-prf\n‘While they weren’t there, a thief entered’"
6.163,780,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.2 Judezmo,"(6.163)     Dos          ermanos eran,                uno     salyó           doctor\ntwo          brothers were.3pl.impf one           he.became.pst doctor\nsalyó        dahilkiye después            s’      aviya           etcho\nbecame.pst internist afterwards           refl had.impf           made.pst.ptcp\ndişçi,       el          otro             doctor de               bebés\ndentist      the         other            doctor of               babies\n‘There were two brothers, one became a dentist and the other became an internist,\nafterwards he became (lit., ‘had become’) a pediatrician.’"
6.164,780,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.164)         Oda    kana dikljas           la          berim don-muš            pe                 taneste\nthat.m when see.3sg.pst her.acc berim freeze-prf in                                   place.loc\n‘When he saw her [berim], he froze in his tracks [lit., ‘place’].’"
6.165,781,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.165)      a. u      thagar uslovijas-li               pis    lenca                              (Rmi)\nthe king       come.to.terms.impf.sg-li intr them.ins\nb. carjat      se    uslovil              s     tjah                                   (Blg)\nthe.king intr come.to.terms.lf.m with them\n‘The king came to terms with them’\n(6.166)      a. oda vakerjas         mangi,     či     tu  phirsas-li.                              (Rmi)\nhe    say.aor.3sg me.dat that you go.impf.2sg-li\nb. To mi           kaza           če     ti  si        xodel.                          (Blg)\nhe me.dat say.aor.3sg that you be.2sg went.lf.m\n‘He told me that you were/are going.’\n(6.167)      mu papus           kana     avilas-li       piski – ne      habi isja-lili,\nmy grandfather when         come.aor.3sg-li self.dat not food was-li+li\nnikačhi – u        kažaja   hana-li         sourru                (Rmi)\nnothing        the children eat.aor.3pl-li  everything\n‘When my grandfather came home, there was no food, nothing. The children had\neaten it all.’"
6.168,782,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.168), where the speaker expresses surprise at a discovery:\n(6.168)     O Devla,       ta    oda mandar da         butrašadi                         isja-li\nO God.voc and they me.abl and more.scared                                    be.impf-li\n‘Oh my God, they’re more timid than I am!’"
6.169,782,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.169)     a. Abe ti         si          bil        vo Amerika. Lažeš!            (Mac)\nvoc you be.prs.2sg be.lf.m in America lie.prs.2sg\nb. Abe tu hinjan li t-i Amerika. Hohavea!            (Kriva Palanka Arli Rmi)\nvoc you are     li in America lie.prs.2sg\nc. Abe tu       injan mi ki Amerika. Hohavea!           (Skopje Barutči Rmi)\nvoc you are           q   in America. lie.prs.2sg\n‘Oh sure, you are/were in America! You’re lying!’"
6.170,783,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.170)      Pa pička vam             materina, jesam li rekao da mi                pošaljete      vod\nand cunt       you.dat mother’s am            q said that me.dat send.prs.2pl platoon\nvojnika             sad,     jebem          li vam       hljeb i          boga!\nsoldier.gen.pl      now fuck.prs.1sg q you.dat bread and                  god\n‘And your mother’s cunt, I said li to send me a platoon of soldiers now, I fuck li your bread\nand god!’ (more idiomatically: ‘You stupid mother-fuckers, I told you to send me a platoon\nnow, God fucking damn you to hell!’)"
6.171b,784,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,(6.171b):\n(6.171)     a. Kič      belän Färid kilep         ker-mä-sen-me?\nevening with     F.     coming enter-neg-opt-q\nb. Akşamleyin Ferit gelip      gir-me-sin       mi?\nevening.with F. coming enter-neg-opt q\n‘Unexpectedly Farid showed up this evening.’
6.171,784,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.171) could also be translated: ‘In the evening, who should show up but Farid!’\nThis kind of rhetorical question expressing surprise is similar to the English\nwouldn’t you know it, which is not a question. Moreover, the use of a lexical\nmotion verb to express unexpected or sudden action is similar to the English\nusage he went and did it. While these examples are also more admirative than\ndubitative, the relationship of surprise to doubt discussed above is relevant to\nexplicating the path by which an interrogative marker comes to be used in\nevidential strategies."
6.168,784,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.168) could have arisen independently, albeit under similar conditions. These facts"
6.172,785,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.172)      Raci         o         kyzaj peris-mušum                            avri.\nlast.night def.m. child fall.down.aor-mušum                         outside\n‘Last night the child (apparently) fell down outside.’\n(6.173)      Tu    but     gozaver sijan-mušum.\nyou very clever           are-mušum\n‘You are very clever! (to my surprise).’\n(6.174)      Xaj           tu    but     gozaver sijan-mušum.\nsupposedly you very clever            are-mušum\n‘You are very clever, indeed! (what rot!).’"
6.175,785,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.175)      Avol           jek lisica.           Oj imiš, oj imiš bego, odoja lisica.\ncome.3sg.prs one fox                 she imiš she imiš lord that                 fox\nTilči          Bej vakeren.\nT.             B. say.3pl.prs\n‘A fox has come. This fox, she says, she says she’s a lord, that fox. They call her Tilči\nBey.’"
6.176,786,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.176)     So     ali,               odma           i         puška te     khuvol        la:\nwhat come.pst.3sg.f immediately def                gun    dms kick.3sg.prs her"
6.177,786,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.177)     Garav     to šero. Ale            gotovo! Ma te dikhen            tu   imiš.\nhide.impv your head come.3pl.pst all.done mneg dms see.3sg.prs you.acc imiš\n‘Hide your head. They have come, it’s done. Don’t let them see you!’"
6.178,786,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.3 Romani,"(6.178)     Geljum           te     bešav        leste        ko     kher,     ama i       romni\ncome.1sg.pst dms sit.1sg.prs him.loc              in     house but def wife\nvakerde          imiš na             bešela       više adathe.\nsay.3sg.pst      imiš neg            sit.3sg.prs more here\n‘I went to stay at his house but his wife claimed that he doesn’t live there anymore’\n(6.179)     hem maškar ko čhaja ine but,                       but    šuži,       odoborom ine         šuži\nand   among in girls was very                      very beautiful so.much           was beautiful\nso,   imišim kotar            ka    dikjhela              našti       ti     jak te        irane\nwhat imišim from.there fut see.3sg.prs                    not.able your eye dms return.2sg.prs\n‘And among the girls there was a very, very beautiful one, she was so beautiful, apparently, if you saw her,\nyou wouldn’t be able to take your eyes off her.’"
6.180,787,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.4 Meglenoromanian,"(6.180)      a. ă bră, tu        fost-ăi̯          mári om!                          (Megl)\nvoc      you been-have.2sg big            man\nb. a be, ti           si          bil       golem      čovek!           (Mac)\nvoc      you       be.2sg      be.lf     big        person\n‘Well, [I just learned that] you are an important person’ (Atanasov 1990: 221)\n(6.181)      țirút-ăṷ           si     víă          la noii̯                     (Megl)\nwanted-have.3sg dms come.3sg to us\n‘[Apparently] he wanted to come to our place.’ (Atanasov 1984: 528)\n(6.182)      tu    vút-ăi̯        măncát cǫ´n     vinít-ăṷ        i̯ ăl                              (Megl)\nyou had-have.3sg eaten         when came-have.3sg he\n‘[They say] you had eaten when he came.’ (Atanasov 1984: 528)"
6.183,788,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.4 Meglenoromanian,"(6.183)     a. Ash vut-aṷ             ună-ṷară ună mūmă trei̯ feati shi li      trimes-aṷ\nself had-have.3sg one-time one mother three girls and them sent-have.3sg\nla spilarea la vāli. Cum spilat-ăṷ                 cṷola vinit-ăṷ          ună\nto washing to river. as         washed-have.3pl there came-have.3sg one\nmeară di        pri      vali                                         (Megl)\napple from along river\nb. Si imala        ednaš edna       majka tri kjerki         i     gi     ispratila\nself have.lf.f once one         mother three daughters and them sent.lf.f\nna perenje na         rekata. Kako što perele                  tamu, došla\nto washing to         river.def as      what they.washed.lf.pl there came.lf\nedna jabolka          po        rekata                                (Mac)\none apple             along     river.def\n‘Once upon a time a mother had three daughters and she sent them to do\nlaundry at the river. As they were washing there an apple came [floating]\ndown the river.’"
6.184c,789,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.5 Albanian,"(6.184c) translates a similar sort of sentence (all from Friedman 2000f):\n(6.184)      Brej, hepten magare bil tozi čovek.                                          (Blg)\nvoc total ass        be.lf this man\nBrej, epten magare bil toj čovek!                                            (Mac)\nvoc total ass        be.lf this man"
6.185,790,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.5 Albanian,"(6.185)     a. Ju në klënëkishte       të shekullit, shekulli t’ u dashke pori të vetë (Buzuku LXXXII)\nif be.inv.plu.2pl                        dms refl love.inv.prf\nb. Ndẹ yễni            prei bŏtẹs, bota dotẹ           donte tẹ vĕtinẹ          (Bible 1872)\nif     be.2pl.prs                         fut.dms love.impf\nc. Të ishitë         prej botësë,     bota dote      donte    të-sajnë          (Bible 1930)\ndms be.impf.2pl                          fut.dms love.impf\nd. Po të       ishit      të botës, bota      do t’ i      donte       të vetët (Bible 1980)\nif dms      be.impf.2pl                    fut dms them love.impf. pc self\n‘If you were of the world, the world would love its own’ (John 15:19)"
6.186,790,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.5 Albanian,"(6.186)     a. E kȳ në mos ish ṇ Sinëzot, nukë të   mujtëke me bām as ṇdonjë kafshë                (Buzuku LVII)\nneg dms can.inv.prf\nb. Ndẹ mos ište kǚi prei Perẹndisẹ nukẹ mŭndei me bẫmẹ asǵẫ.                             (Bible 1872)\nneg could.impf\nc. Ndë mos ishte ky nga Perëndia, nukë dotë       muntte të bënte asgjë                  (Bible 1930)\nneg fut.dms can.impf\nd. Po të mos ishte ky njeri prej Hyjut, s’ do të mund të bëhet asgjë!          (Bible 1980)\nneg fut dms can\n‘If this man were not from God, he would not be able to do anything.’ (John 9:33)"
6.189,790,07-chapter-6-morphology-and-morphosyntax.md,6.2.5.5 Albanian,(6.189) shows subjunctive perfect admiratives in the protasis of an irreal\nconditional (cf. §6.2.4.2.3):
