pdf_page	form	source
118	∗h₁gr-	visual-text-xml
118	∗h₁ge-h₁gór-e	visual-text-xml
118	jāga	visual-text-xml
118	∗ἐγερ-jε/ο-	visual-text-xml
118	ἐγɛ	visual-text-xml
118	ρɛ¯ν	visual-text-xml
118	ἐγρέσθαι	visual-text-xml
118	∗ἐγήγορε	visual-text-xml
118	ἐγρήγορε	visual-text-xml
118	∗h₁ger	visual-text-xml
118	∗h₁s-ónt-	visual-text-xml
118	∗h₁s-n	visual-text-xml
118	sánt-	visual-text-xml
118	-h₁sn	visual-text-xml
118	∗ἐhοντ-´	visual-text-xml
118	∗ἐhąτ-	visual-text-xml
118	ἐοντ-,´	visual-text-xml
118	ἔασσα	visual-text-xml
118	∗h₁werǵ-	visual-text-xml
118	ἐέργɛ	visual-text-xml
118	∗κατ-ɛ	visual-text-xml
118	ϝοργον	visual-text-xml
118	∗h₁wers-	visual-text-xml
118	várṣati	visual-text-xml
118	ἐέρση	visual-text-xml
118	∗h	visual-text-xml
118	ln₁	visual-text-xml
118	gʷʰrós	visual-text-xml
118	∗h₁léngʰu-	visual-text-xml
118	∗h₁ln	visual-text-xml
118	gʷʰéw-	visual-text-xml
118	ragʰús	visual-text-xml
118	ἐλαφρος´	visual-text-xml
118	ἐλαχύς	visual-text-xml
118	∗h₁lengʰ-	visual-text-xml
118	ἐλέγχɛ¯ν	visual-text-xml
118	∗h₁léwdʰeros	visual-text-xml
118	līber	visual-text-xml
118	ἐλεύθερος	visual-text-xml
118	∗h₁régʷos	visual-text-xml
118	rájas	visual-text-xml
118	ἔρεβος	visual-text-xml
118	∗h₁reyp-	visual-text-xml
118	ἐρείπɛ¯ν	visual-text-xml
118	∗h₁rép-ye/o-	visual-text-xml
118	ἐρεπτομενος´	visual-text-xml
118	∗h₁rewg-	visual-text-xml
118	ē-rugˉere	visual-text-xml
118	ἐρεύγεσθαι	visual-text-xml
118	∗h₁rudʰrós	visual-text-xml
118	ἐρυθρος;´	visual-text-xml
118	∗h₁roHwáh₂	visual-text-xml
118	ἐρωή	visual-text-xml
118	ἐρείομεν	visual-text-xml
118	ἐρ-	visual-text-xml
118	∗r-	visual-text-xml
118	ῥίμφα	visual-text-xml
118	∗ringʷʰ-	visual-text-xml
118	∗h₂	visual-text-xml
118	∗h₂wes-	visual-text-xml
118	vásati	visual-text-xml
118	yṣīye	visual-text-xml
118	wṣe	visual-text-xml
118	ἀέσαι	visual-text-xml
119	∗h₂wḗh₁ti	visual-text-xml
119	ἄησι	visual-text-xml
119	∗h₂ḱ-h₂ows-ié/ó-	visual-text-xml
119	∗hauzijaną	visual-text-xml
119	hīeran	visual-text-xml
119	ἀκούɛ¯ν	visual-text-xml
119	∗h₂leg-	visual-text-xml
119	dī-ligere	visual-text-xml
119	οὐκ	visual-text-xml
119	ἀλέγω	visual-text-xml
119	∗h₂lék-se/o-	visual-text-xml
119	rákṣati	visual-text-xml
119	ἀλέξɛ¯ν	visual-text-xml
119	∗h₂melǵ-	visual-text-xml
119	mélzˇti	visual-text-xml
119	ἀμέλγɛ¯ν	visual-text-xml
119	∗h₂nḗr	visual-text-xml
119	∗h₂nér-	visual-text-xml
119	sunárˉa-‘vigorous’	visual-text-xml
119	ἀνήρ	visual-text-xml
119	ἀνέρ-	visual-text-xml
119	∗h₂pélos	visual-text-xml
119	pīle	visual-text-xml
119	ἄπελος	visual-text-xml
119	∗h₂reh₁g-	visual-text-xml
119	ἀρήγɛ¯ν	visual-text-xml
119	∗h₂stḗr	visual-text-xml
119	∗h₂stér-	visual-text-xml
119	ἀστήρ	visual-text-xml
119	ἀστέρ-	visual-text-xml
119	∗h₂tug-	visual-text-xml
119	ἀτύζεσθαι	visual-text-xml
119	∗h₃	visual-text-xml
119	∗h₃bʰrúH-s	visual-text-xml
119	bʰru	visual-text-xml
119	ὀφρυς;˜	visual-text-xml
119	∗h₃ner-	visual-text-xml
119	ὄναρ	visual-text-xml
119	ὄνɛ¯ρος	visual-text-xml
119	∗h₃neyd-	visual-text-xml
119	nidānás	visual-text-xml
119	nāismī	visual-text-xml
119	∗h₃néydos	visual-text-xml
119	ὄνειδος	visual-text-xml
119	∗h	visual-text-xml
119	nog₃ʰ-	visual-text-xml
119	∗h₃nog	visual-text-xml
119	cf.ʰ	visual-text-xml
119	∗ὀνοχʷ-	visual-text-xml
119	ὄνυχ-	visual-text-xml
119	∗h₃reǵ-	visual-text-xml
119	ὀρέγɛ¯ν	visual-text-xml
119	ὀμείχɛ¯ν	visual-text-xml
119	mīgan	visual-text-xml
119	méhati	visual-text-xml
119	maēzaiti	visual-text-xml
119	ὀμίχλη	visual-text-xml
119	megʰás	visual-text-xml
119	∗ǵʰ	visual-text-xml
119	gʰ	visual-text-xml
119	∗h₁dónt-	visual-text-xml
119	∗h₁dn	visual-text-xml
119	dánt-	visual-text-xml
119	ἐδοντ-´in	visual-text-xml
119	ἔδοντες	visual-text-xml
119	ὀδοντ-;´	visual-text-xml
120	∗h₁nḗh₃mn̥	visual-text-xml
120	∗h₁nóh₃mn-	visual-text-xml
120	lāman	visual-text-xml
120	∗ἔνομα	visual-text-xml
120	∗ἔνυμα	visual-text-xml
120	Ἐνυμακρατίδᾱς	visual-text-xml
120	ὄνομα	visual-text-xml
120	ὄνυμα	visual-text-xml
120	∗Hneḱ-	visual-text-xml
120	∗Hnenḱ-	visual-text-xml
120	naṭ	visual-text-xml
120	∗é	visual-text-xml
120	Hneḱ-t	visual-text-xml
120	ānā́	visual-text-xml
120	ānáṃ´sa	visual-text-xml
120	∗He-Hnóḱ-e	visual-text-xml
120	∗He-Hnónḱ-e	visual-text-xml
120	∗h₂	visual-text-xml
120	∗h₃	visual-text-xml
120	t-ánaic	visual-text-xml
120	∗t(o	visual-text-xml
120	ānogge	visual-text-xml
120	∗ānonke	visual-text-xml
120	∗ā	visual-text-xml
120	∗h₂a-h₂	visual-text-xml
120	∗h₃o-h₃	visual-text-xml
120	διᾱνεκής	visual-text-xml
120	διηνεκής	visual-text-xml
120	ἐνε(γ)κ-	visual-text-xml
120	∗h₂ne(n)ḱ-	visual-text-xml
120	ἐνεγκɛ˜ν	visual-text-xml
120	∗HCR̥	visual-text-xml
120	∗R̥	visual-text-xml
120	λῆνος	visual-text-xml
120	∗h₂wl̥h₁no-	visual-text-xml
120	rṇā	visual-text-xml
120	lāna	visual-text-xml
120	∗wlēno-	visual-text-xml
120	∗h₁nek	visual-text-xml
120	∗h₂nek	visual-text-xml
120	ὄροφος	visual-text-xml
120	ἐρέφɛ¯ν	visual-text-xml
120	∗r-	visual-text-xml
120	2.∗rebʰ-	visual-text-xml
121	∗ˊl̥h₁	visual-text-xml
121	‘έλε’	visual-text-xml
121	νῆττα	visual-text-xml
121	νῆσσα	visual-text-xml
121	νᾶσσα	visual-text-xml
121	∗h₂ánh₂t-	visual-text-xml
121	∗h₂n̥	visual-text-xml
121	h₂t-	visual-text-xml
121	ántis	visual-text-xml
121	ātı´s	visual-text-xml
121	h₂	visual-text-xml
121	νᾱ	visual-text-xml
121	∗ánh₂t-	visual-text-xml
121	∗h₁	visual-text-xml
121	τέμενος	visual-text-xml
121	γενέτωρ	visual-text-xml
121	τέρετρον	visual-text-xml
121	ἐρέω	visual-text-xml
121	βέλενμα	visual-text-xml
121	∗h₂	visual-text-xml
121	ἐκέρασε	visual-text-xml
121	τελαμ	visual-text-xml
121	ων.´	visual-text-xml
121	∗h₂ónh₁mos	visual-text-xml
121	h₁mós	visual-text-xml
121	∗h₂ánh₁ti	visual-text-xml
121	ániti	visual-text-xml
121	ἄνεμος	visual-text-xml
121	∗kréwh₂s	visual-text-xml
121	κρέας	visual-text-xml
121	∗méǵh₂	visual-text-xml
121	máhi	visual-text-xml
121	μέγα	visual-text-xml
121	∗ph₂tḗr	visual-text-xml
121	πατήρ	visual-text-xml
121	∗dʰugh₂tḗr	visual-text-xml
121	daúhtar	visual-text-xml
121	θυγάτηρ	visual-text-xml
121	∗sámh₂dʰos	visual-text-xml
121	ἄμαθος	visual-text-xml
121	∗h₂árh₃trom	visual-text-xml
121	ἄροτρον	visual-text-xml
121	ᾱ/η	visual-text-xml
121	∗eh₁	visual-text-xml
121	∗ah₂	visual-text-xml
121	∗oh₃	visual-text-xml
121	ττ	visual-text-xml
122	∗dʰé-dʰeh	visual-text-xml
122	-ti₁	visual-text-xml
122	∗dʰé-d	visual-text-xml
122	hʰ₁-te	visual-text-xml
122	∗dʰh₁-tós	visual-text-xml
122	dá-dʰā-ti	visual-text-xml
122	dʰa-t-tʰá	visual-text-xml
122	hi-tás	visual-text-xml
122	τίθησι	visual-text-xml
122	τίθετε	visual-text-xml
122	θετος´	visual-text-xml
122	∗stáh₃-t	visual-text-xml
122	∗é	visual-text-xml
122	stah₃-t	visual-text-xml
122	∗sth₃-tós	visual-text-xml
122	á-stʰā-t	visual-text-xml
122	stʰi-tás	visual-text-xml
122	ἔστᾱ	visual-text-xml
122	ἔστη	visual-text-xml
122	στατος´	visual-text-xml
122	∗dé-doh₃-ti	visual-text-xml
122	∗dé-dh₃-te	visual-text-xml
122	∗dh₃-tós	visual-text-xml
122	dá-dā-ti	visual-text-xml
122	da-t-tʰá	visual-text-xml
122	δίδωσι	visual-text-xml
122	δίδοτε	visual-text-xml
122	θεο-δοτος´	visual-text-xml
122	devá-ttas	visual-text-xml
122	-ν	visual-text-xml
122	∗yugóm	visual-text-xml
122	yugám	visual-text-xml
122	ζυγον;´	visual-text-xml
122	∗néwom	visual-text-xml
122	návam	visual-text-xml
122	νέον	visual-text-xml
122	∗h₂ówim	visual-text-xml
122	ávim	visual-text-xml
122	ὄϊν	visual-text-xml
122	∗bʰāǵʰum	visual-text-xml
122	bāhúm	visual-text-xml
122	πᾶχυν	visual-text-xml
122	πῆχυν	visual-text-xml
122	∗plˊh₂mām	visual-text-xml
122	∗πάλαμᾱν	visual-text-xml
122	παλάμην	visual-text-xml
122	∗dyḗm	visual-text-xml
122	∗diḗm	visual-text-xml
122	∗Ζῆν	visual-text-xml
122	Ζῆν-α	visual-text-xml
122	∗bʰérom	visual-text-xml
122	bʰerom	visual-text-xml
122	ábʰaram	visual-text-xml
122	ἔφερον	visual-text-xml
122	∗dʰédʰēm	visual-text-xml
122	dʰedʰēm	visual-text-xml
122	ádadʰām	visual-text-xml
122	ἐτίθην	visual-text-xml
122	∗h₁siḗm	visual-text-xml
122	εἴην	visual-text-xml
122	∗bʰéretom	visual-text-xml
122	bʰeretom	visual-text-xml
122	ábʰaratam	visual-text-xml
122	ἐφέρετον	visual-text-xml
122	∗bʰéretām	visual-text-xml
122	bʰeretām	visual-text-xml
122	ábʰaratām	visual-text-xml
122	ἐφερέτᾱν	visual-text-xml
122	ἐφερέτην	visual-text-xml
122	διδοναι´	visual-text-xml
122	∗e	visual-text-xml
122	∗i	visual-text-xml
122	τετραίνɛ¯ν	visual-text-xml
123	-ν	visual-text-xml
123	∗dʰéǵʰomˉ	visual-text-xml
123	tēkan	visual-text-xml
123	∗dʰǵʰém	visual-text-xml
123	kṣám-i	visual-text-xml
123	∗-i	visual-text-xml
123	∗dʰǵʰṓm	visual-text-xml
123	∗dʰǵʰóm	visual-text-xml
123	χθων,´	visual-text-xml
123	∗χθον´	visual-text-xml
123	χθονί	visual-text-xml
123	χθονα,´	visual-text-xml
123	χθονος,´	visual-text-xml
123	∗ǵʰm	visual-text-xml
123	áh₂	visual-text-xml
123	χαμαί	visual-text-xml
123	∗sém	visual-text-xml
123	ἕν	visual-text-xml
123	ἑνος,´	visual-text-xml
123	ἑνί	visual-text-xml
123	∗ἑμεί	visual-text-xml
123	-μ-	visual-text-xml
123	∗-éy	visual-text-xml
123	∗ǵʰéyomˉ	visual-text-xml
123	∗ǵʰyém	visual-text-xml
123	∗ǵʰiém	visual-text-xml
123	χι	visual-text-xml
123	ων´	visual-text-xml
123	χιον-´	visual-text-xml
123	∗ǵʰim-	visual-text-xml
123	χίμετλα	visual-text-xml
123	∗[ə˜	visual-text-xml
123	∗ą	visual-text-xml
123	∗septmˊ	visual-text-xml
123	saptá	visual-text-xml
123	ἑπτά	visual-text-xml
123	∗déḱm	visual-text-xml
123	dá´sa	visual-text-xml
123	δέκα	visual-text-xml
123	∗ḱm	visual-text-xml
123	tóm	visual-text-xml
123	´satám	visual-text-xml
123	ἑ-κατον´	visual-text-xml
123	ἑ-	visual-text-xml
123	∗wι	visual-text-xml
123	ḱm	visual-text-xml
123	tih₁	visual-text-xml
123	vīgintī	visual-text-xml
123	ϝι	visual-text-xml
123	κατι	visual-text-xml
123	gʷm	visual-text-xml
123	-sḱé/ó-	visual-text-xml
123	gáccʰati	visual-text-xml
123	βάσκɛ¯ν	visual-text-xml
123	ἁ-	visual-text-xml
123	ἅπαξ	visual-text-xml
123	ἁπλοος´	visual-text-xml
123	ἁπλõς	visual-text-xml
123	∗ἁκολουθος´	visual-text-xml
123	κέλευθος	visual-text-xml
123	ἀκολουθος´	visual-text-xml
123	∗pódm	visual-text-xml
123	∗nókʷtm	visual-text-xml
123	-α	visual-text-xml
123	ποδα,´	visual-text-xml
123	νύκτα	visual-text-xml
123	dʰgʷʰitom	visual-text-xml
123	ḱléwos	visual-text-xml
123	ákṣitaṃ	visual-text-xml
123	´srávas	visual-text-xml
123	ἀ-	visual-text-xml
123	κλέος	visual-text-xml
123	ἄφθιτον	visual-text-xml
124	∗h₁ln̥	visual-text-xml
124	gʷʰrós	visual-text-xml
124	∗h₁léngʰu-	visual-text-xml
124	gʷʰéw-	visual-text-xml
124	ragʰús	visual-text-xml
124	ἐλαφρος´	visual-text-xml
124	ἐλαχύς	visual-text-xml
124	∗h₁sóntih₂	visual-text-xml
124	∗h₁sn̥	visual-text-xml
124	tı´h₂	visual-text-xml
124	satῑ́	visual-text-xml
124	∗ἐhąτjα	visual-text-xml
124	ἔασσα	visual-text-xml
124	∗tn̥	visual-text-xml
124	tós	visual-text-xml
124	τατος´	visual-text-xml
124	∗néwmn̥	visual-text-xml
124	νε˜υμα	visual-text-xml
124	∗spérmn̥	visual-text-xml
124	σπɛ́̄	visual-text-xml
124	ρɛ¯ν	visual-text-xml
124	σπέρμα	visual-text-xml
124	-ēs	visual-text-xml
124	∗nókʷtn̥	visual-text-xml
124	noctēs	visual-text-xml
124	-ας	visual-text-xml
124	νύκτας	visual-text-xml
124	tákṣati	visual-text-xml
124	-ατι	visual-text-xml
124	κατάδικοι	visual-text-xml
124	γεγ´ονατι	visual-text-xml
124	-ασι	visual-text-xml
124	ϝˉο]φλɛ́	visual-text-xml
124	̄ασι	visual-text-xml
124	∗wésn̥	visual-text-xml
124	ávasata	visual-text-xml
124	-ατο	visual-text-xml
124	εἵατ(ο	visual-text-xml
124	ει	visual-text-xml
124	ε¯	visual-text-xml
124	∗ą	visual-text-xml
124	∗ąm	visual-text-xml
124	∗ąn	visual-text-xml
124	∗ǵʰm̥	visual-text-xml
124	áh₂	visual-text-xml
124	taknā	visual-text-xml
124	∗-i	visual-text-xml
124	χαμαί	visual-text-xml
124	smHó-	visual-text-xml
124	ἁμ´ο-	visual-text-xml
124	ἁμ´οθεν	visual-text-xml
124	ἅμα	visual-text-xml
124	∗demh₂-	visual-text-xml
124	domāre	visual-text-xml
124	∗dm̥	visual-text-xml
124	h₂-	visual-text-xml
124	δαμ-	visual-text-xml
124	δαμήμεναι	visual-text-xml
124	∗dh₂pn̥	visual-text-xml
124	óm	visual-text-xml
124	∗δαπαν´ο-	visual-text-xml
124	δαπάνη	visual-text-xml
124	∗pl̥th₂n̥	visual-text-xml
124	ós	visual-text-xml
124	∗litanos	visual-text-xml
124	∗πλατανο-´	visual-text-xml
124	πλατάνιστος	visual-text-xml
124	anudrás	visual-text-xml
124	ἄνυδρος	visual-text-xml
124	∗ténh₂u-	visual-text-xml
124	h₂áw-	visual-text-xml
124	tanús	visual-text-xml
124	τανα´ος	visual-text-xml
124	τανυ-	visual-text-xml
124	∗h₁n̥	visual-text-xml
124	h₃mn̥	visual-text-xml
124	-yé/ó-	visual-text-xml
124	∗ὀνομąν-	visual-text-xml
124	jε/ο-	visual-text-xml
124	ὀνομαίνε¯ν	visual-text-xml
125	yétor	visual-text-xml
125	yétoy	visual-text-xml
125	mányate	visual-text-xml
125	∗μąνjετοι	visual-text-xml
125	μαίνεται	visual-text-xml
125	∗u-né-bʰ-	visual-text-xml
125	sám	visual-text-xml
125	∗ubʰ-né-H-	visual-text-xml
125	ubʰnā́	visual-text-xml
125	aubʰnāt	visual-text-xml
125	∗ubʰ-n̥	visual-text-xml
125	-H-yé-	visual-text-xml
125	∗ὐφανjε-	visual-text-xml
125	ὑφαίνɛ¯ν	visual-text-xml
125	∗w	visual-text-xml
125	∗seyk-	visual-text-xml
125	siknaṃ	visual-text-xml
125	∗sik-néw-	visual-text-xml
125	∗sik-nu-	visual-text-xml
125	∗sik-n̥	visual-text-xml
125	∗hικ-	visual-text-xml
125	νέϝ-ε/ο-	visual-text-xml
125	ἱκνέεσθαι	visual-text-xml
125	∗hικ-ąνϝ-ε/ο-	visual-text-xml
125	ἱκᾱ́	visual-text-xml
125	νɛ¯ν	visual-text-xml
125	αν	visual-text-xml
125	∗memóne	visual-text-xml
125	μέμονε	visual-text-xml
125	μεμα-	visual-text-xml
125	μέμαμεν	visual-text-xml
125	μεμαως´	visual-text-xml
125	←<∗	visual-text-xml
125	μεμάᾱσι	visual-text-xml
125	μεμα	visual-text-xml
125	ως´	visual-text-xml
125	ἐκγεγαως´	visual-text-xml
125	∗my	visual-text-xml
125	gʷm̥	visual-text-xml
125	-yé/ó-	visual-text-xml
125	venīre	visual-text-xml
125	gʷąm-	visual-text-xml
125	yé/ó-	visual-text-xml
125	∗γʷανjε/ο-	visual-text-xml
125	βαίνɛ¯ν	visual-text-xml
125	∗kóm	visual-text-xml
125	∗kom-yó-s	visual-text-xml
125	∗κονjος´	visual-text-xml
125	κοιν´ος	visual-text-xml
125	∗ξυνjος´	visual-text-xml
125	ξύν	visual-text-xml
125	ξῡν´ος	visual-text-xml
126	∗h₂ˊtḱosr̥	visual-text-xml
126	ˊkṣasr̥	visual-text-xml
126	ἄρκτος	visual-text-xml
126	∗tḱey-	visual-text-xml
126	∗tḱiénti	visual-text-xml
126	kṣéti	visual-text-xml
126	kṣiyánti	visual-text-xml
126	šaēiti	visual-text-xml
126	šiieiṇti	visual-text-xml
126	∗κτιjένσι	visual-text-xml
126	ἐϋκτίμενος	visual-text-xml
126	∗tétḱoˉ	visual-text-xml
126	tákṣā	visual-text-xml
126	tašā	visual-text-xml
126	τέκτων	visual-text-xml
126	∗tken-	visual-text-xml
126	∗tkn̥	visual-text-xml
126	kṣaṇiṣṭʰās	visual-text-xml
126	ἔ-κτα-μεν	visual-text-xml
126	∗tken	visual-text-xml
126	∗h₂adʰgʰ-	visual-text-xml
126	ἄχθεσθαι	visual-text-xml
126	∗dʰéǵʰˉom	visual-text-xml
126	tēkan	visual-text-xml
126	∗dʰǵʰém	visual-text-xml
126	kṣám-i	visual-text-xml
126	∗-i	visual-text-xml
126	∗dʰǵʰṓm	visual-text-xml
126	∗dʰǵʰóm	visual-text-xml
126	χθ	visual-text-xml
126	´ων	visual-text-xml
126	∗χθ´ον	visual-text-xml
126	χθονί	visual-text-xml
126	̥ʰgʷʰitom	visual-text-xml
126	ḱléwos	visual-text-xml
126	ákṣitaṃ	visual-text-xml
126	´srávas	visual-text-xml
126	κλέος	visual-text-xml
126	ἄφθιτον	visual-text-xml
126	∗teḱ-	visual-text-xml
126	τεκɛ˜ν	visual-text-xml
126	∗téteḱ-	visual-text-xml
126	∗tétḱ-	visual-text-xml
126	tákṣati	visual-text-xml
126	∗τιτεκ-	visual-text-xml
126	∗τιτκ-	visual-text-xml
126	∗τιτκ-ε/ο-	visual-text-xml
126	τίκτɛ¯ν	visual-text-xml
127	∗ḱéyor	visual-text-xml
127	∗ḱéytor	visual-text-xml
127	∗ḱéytoy	visual-text-xml
127	´séte	visual-text-xml
127	κεῖται	visual-text-xml
127	∗kes-	visual-text-xml
127	kīsa(i)-	visual-text-xml
127	κεσ-	visual-text-xml
127	κέσκεον	visual-text-xml
127	∗ḱerh₂-	visual-text-xml
127	∗ḱr̥	visual-text-xml
127	h₂tós	visual-text-xml
127	-´sīrtas	visual-text-xml
127	κερα-	visual-text-xml
127	κεράσαι	visual-text-xml
127	∗ker-	visual-text-xml
127	kʰerȇ	visual-text-xml
127	κερ-	visual-text-xml
127	∗κερ-jε/ο-	visual-text-xml
127	κɛ̄́	visual-text-xml
127	ρɛ¯ν	visual-text-xml
127	∗ḱléwos	visual-text-xml
127	´srávas	visual-text-xml
127	κλέος	visual-text-xml
127	∗klep-	visual-text-xml
127	ka¨lypītsi	visual-text-xml
127	κλέπτɛ¯ν	visual-text-xml
127	∗peḱ-	visual-text-xml
127	πέκɛ¯ν	visual-text-xml
127	∗plek-	visual-text-xml
127	∗kt	visual-text-xml
127	πλέκɛ¯ν	visual-text-xml
127	∗ǵénh₁os	visual-text-xml
127	jánas	visual-text-xml
127	zīzanəṇti	visual-text-xml
127	γένος	visual-text-xml
127	γέμɛ¯ν	visual-text-xml
127	∗leǵ-	visual-text-xml
127	λέγɛ¯ν	visual-text-xml
127	∗(s)teg-¹⁷	visual-text-xml
127	stógas	visual-text-xml
127	στέγɛ¯ν	visual-text-xml
127	∗mréǵʰu-	visual-text-xml
127	ǵʰéw-	visual-text-xml
127	ǵʰús	visual-text-xml
127	βραχύς	visual-text-xml
127	∗h₁léngʰu-	visual-text-xml
127	∗h₁ln̥	visual-text-xml
127	gʷʰéw-	visual-text-xml
127	gʰús	visual-text-xml
127	ragʰús	visual-text-xml
127	ἐλαχύς	visual-text-xml
127	∗leyǵʰ-	visual-text-xml
127	réḍʰi	visual-text-xml
127	∗láiẓʰḍʰi	visual-text-xml
127	∗léyǵʰti	visual-text-xml
127	λείχɛ¯ν	visual-text-xml
127	∗steygʰ-	visual-text-xml
127	stigʰ-in	visual-text-xml
127	prá	visual-text-xml
127	Maitrāyaṇī-	visual-text-xml
127	saṃhitā	visual-text-xml
127	στείχɛ¯ν	visual-text-xml
127	∗h₃nogʰ-	visual-text-xml
127	∗h₃nogʰ-w-	visual-text-xml
127	∗ὀνοχʷ-	visual-text-xml
127	ὄνυχ-	visual-text-xml
127	∗ǵʰwḗr	visual-text-xml
127	∗χʷήρ	visual-text-xml
127	θήρ	visual-text-xml
127	∗s-	visual-text-xml
128	∗éḱwos	visual-text-xml
128	ἵππος	visual-text-xml
128	Λεύκ-ιππος	visual-text-xml
128	Ἄλκ-ιππος	visual-text-xml
128	∗ἴκʷκʷος	visual-text-xml
128	∗ḱw/∗kw	visual-text-xml
128	∗κʷκʷ	visual-text-xml
128	τὰ	visual-text-xml
128	ππα	visual-text-xml
128	̄́ματα	visual-text-xml
128	ἔππᾱσις	visual-text-xml
128	ἔγκτησις	visual-text-xml
128	Γυνοππᾱσ´τος	visual-text-xml
128	ἀππᾱσάμενος	visual-text-xml
128	ππᾱ-	visual-text-xml
128	∗ḱwah₂-	visual-text-xml
128	πέπᾱμαι	visual-text-xml
