index_section,index_term,page_refs,pdf_page,printed_page,raw_chunk,flags
Old Persian,μϋρίος,398,810,796,μϋρίος 398,contains-greek
Old Persian,μύρμηξ,234,810,796,μύρμηξ 234,contains-greek
Old Persian,μύρμος,234,810,796,μύρμος 234,contains-greek
Old Persian,μύσσομαι,392,810,796,μύσσομαι 392,contains-greek
Old Persian,μύτις,398,810,796,μύτις398,contains-greek
Old Persian,μυττός,398,810,796,μυττός 398,contains-greek
Old Persian,μυχλός,394,810,796,μυχλός394,contains-greek
Old Persian,μωρός,388,810,796,μωρός 388,contains-greek
Old Persian,νά-,301,810,796,νά-301,contains-greek
Old Persian,νάννας,413,810,796,νάννας413,contains-greek
Old Persian,νασος,306,810,796,νασος 306,contains-greek
Old Persian,νασσος,306,810,796,νασσος 306,contains-greek
Old Persian,νους,403,810,796,νους 403,contains-greek
Old Persian,νδχω,411,810,796,νδχω411,contains-greek
Old Persian,νεδλής,35,810,796,νεδλής35,contains-greek
Old Persian,νεανίας,416,810,796,νεανίας416,contains-greek
Old Persian,νεαρός,416,810,796,νεαρός 416,contains-greek
Old Persian,νεάω,416 419,810,796,νεάω416 419,contains-greek
Old Persian,νείφει,410,810,796,νείφει410,contains-greek
Old Persian,νεκρός,408,810,796,νεκρός 408,contains-greek
Old Persian,νέκϋς,408,810,796,νέκϋς408,contains-greek
Old Persian,νεμητον,405,810,796,νεμητον 405,contains-greek
Old Persian,νέμος,405 419,810,796,νέμος405 419,contains-greek
Old Persian,νέμω,419,810,796,νέμω 419,contains-greek
Old Persian,νέννος,413,810,796,νέννος413,contains-greek
Old Persian,νέος,416 553 663,810,796,νέος 416 553 663,contains-greek
Old Persian,νευ-,419,810,796,νευ-419,contains-greek
Old Persian,νευρά,407,810,796,νευρά407,contains-greek
Old Persian,νεΰρον,407,810,796,νεΰρον 407,contains-greek
Old Persian,νευσαι,411,810,796,νευσαι411,contains-greek
Old Persian,νεφέλη,404,810,796,νεφέλη 404,contains-greek
Old Persian,νέφος,409,810,796,νέφος 409,contains-greek
Old Persian,νεφροί,404,810,796,νεφροί 404,contains-greek
Old Persian,νέω41ΐ,420,810,796,νέω41ΐ420,contains-greek
Old Persian,νη-,301,810,796,νη-301,contains-greek
Old Persian,νήριτος,524,810,796,νήριτος 524,contains-greek
Old Persian,νηρός,416,810,796,νηρός416,contains-greek
Old Persian,νήσος,306,810,796,νήσος 306,contains-greek
Old Persian,νήσσα,41,810,796,νήσσα 41,contains-greek
Old Persian,νήΰω,405,810,796,νήΰω405,contains-greek
Old Persian,νήττα,41,810,796,νήττα41,contains-greek
Old Persian,νηΰς,403,810,796,νηΰς403,contains-greek
Old Persian,νήφω,184,810,796,νήφω 184,contains-greek
Old Persian,νήχω,411,810,796,νήχω 411,contains-greek
Old Persian,νίν3ΐ,0405418,810,796,νίν3ΐ0405418,contains-greek
Old Persian,νίφα,410,810,796,νίφα410,contains-greek
Old Persian,νομή,419,810,796,νομή 419,contains-greek
Old Persian,νομός,419,810,796,νομός 419,contains-greek
Old Persian,νυ,418,810,796,νυ418,contains-greek
Old Persian,νυκτερινός,416,810,796,νυκτερινός 416,contains-greek
Old Persian,νυκτερίς,416,810,796,νυκτερίς416,contains-greek
Old Persian,νύκτερος,416,810,796,νύκτερος416,contains-greek
Old Persian,νύκτωρ,416,810,796,νύκτωρ416,contains-greek
Old Persian,νυός,420,810,796,νυός 420,contains-greek
Old Persian,νύξ4ΐ,6,810,796,νύξ4ΐ6,contains-greek
Old Persian,-νυχ-,416,810,796,-νυχ-416,contains-greek
Old Persian,νυχεύω,416,810,796,νυχεύω416,contains-greek
Old Persian,νύχιος4ΐ,6,810,796,νύχιος4ΐ6,contains-greek
Old Persian,νω-,301,810,796,νω-301,contains-greek
Old Persian,νωδός,166,810,796,νωδός 166,contains-greek
Old Persian,νωλεμές,326,810,796,νωλεμές 326,contains-greek
Old Persian,νώνυμ(ν)ος,412,811,797,νώνυμ(ν)ος412,contains-greek
Old Persian,νώσι,405,811,797,νώσι405,contains-greek
Old Persian,νώτον,402,811,797,νώτον 402,contains-greek
Old Persian,ξερόν,556,811,797,ξερόν556,contains-greek
Old Persian,ξηρός,556,811,797,ξηρός 556,contains-greek
Old Persian,ξυρόν,540,811,797,ξυρόν 540,contains-greek
Old Persian,ξυρός,540,811,797,ξυρός540,contains-greek
Old Persian,ξϋω,540,811,797,ξϋω540,contains-greek
Old Persian,όγδοος,424,811,797,όγδοος 424,contains-greek
Old Persian,όγδοήκοντα,424,811,797,όγδοήκοντα 424,contains-greek
Old Persian,6γκη,640,811,797,6γκη640,contains-greek
Old Persian,όδμή,426,811,797,όδμή 426,contains-greek
Old Persian,όδσός,166 173 540,811,797,όδσός 166 173 540,contains-greek
Old Persian,όδυνή,166,811,797,όδυνή 166,contains-greek
Old Persian,όδύσ(σ)ασΰαι,425,811,797,όδύσ(σ)ασΰαι 425,contains-greek
Old Persian,όδώδει,426,811,797,όδώδει426,contains-greek
Old Persian,οδών,166 181 303,811,797,οδών 166 181 303,contains-greek
Old Persian,δρς,437,811,797,δρς437,contains-greek
Old Persian,δη,648,811,797,δη 648,contains-greek
Old Persian,οϊδα,676,811,797,οϊδα676,contains-greek
Old Persian,οίδάνω,26,811,797,οίδάνω 26,contains-greek
Old Persian,οίδέω,26,811,797,οίδέω26,contains-greek
Old Persian,οίδμα,26,811,797,οίδμα 26,contains-greek
Old Persian,οϊεος,437,811,797,οϊεος437,contains-greek
Old Persian,οϊη,648,811,797,οϊη648,contains-greek
Old Persian,οίκος,675,811,797,οίκος 675,contains-greek
Old Persian,οίμα,309,811,797,οίμα 309,contains-greek
Old Persian,οίνή,642,811,797,οίνή 642,contains-greek
Old Persian,οίνος,680,811,797,οίνος 680,contains-greek
Old Persian,6ιος,437,811,797,6ιος437,contains-greek
Old Persian,δις,437,811,797,δις 437,contains-greek
Old Persian,οίστός,648,811,797,οίστός648,contains-greek
Old Persian,οΐσω,648,811,797,οΐσω 648,contains-greek
Old Persian,δκρις,424,811,797,δκρις 424,contains-greek
Old Persian,οκτώ,424,811,797,οκτώ 424,contains-greek
Old Persian,ολκός,598,811,797,ολκός 598,contains-greek
Old Persian,όλλυμι,165,811,797,όλλυμι 165,contains-greek
Old Persian,όλος,537 652,811,797,όλος 537 652,contains-greek
Old Persian,δλπη,598,811,797,δλπη598,contains-greek
Old Persian,όμείχω,369,811,797,όμείχω 369,contains-greek
Old Persian,όμνϋμι,39,811,797,όμνϋμι 39,contains-greek
Old Persian,όμοϋμαι],39,811,797,όμοϋμαι] 39,contains-greek
Old Persian,όμόσαι,39,811,797,όμόσαι 39,contains-greek
Old Persian,ομφαλός,639,811,797,ομφαλός 639,contains-greek
Old Persian,όνομα,412,811,797,όνομα 412,contains-greek
Old Persian,όνιος,574,811,797,όνιος574,contains-greek
Old Persian,δνυξ,641,811,797,δνυξ641,contains-greek
Old Persian,όξίνα,423,811,797,όξίνα 423,contains-greek
Old Persian,όξύα,435,811,797,όξύα435,contains-greek
Old Persian,όπ-,692,811,797,όπ-692,contains-greek
Old Persian,όπα,692,811,797,όπα 692,contains-greek
Old Persian,όρέγω,517,811,797,όρέγω517,contains-greek
Old Persian,όρέω,559,811,797,όρέω 559,contains-greek
Old Persian,δρημι,559,811,797,δρημι 559,contains-greek
Old Persian,όρΰός,52,811,797,όρΰός52,contains-greek
Old Persian,όρίνω,309 525,811,797,όρίνω 309 525,contains-greek
Old Persian,όρκάντι,539,811,797,όρκάντι539,contains-greek
Old Persian,δρμικας,234,811,797,δρμικας 234,contains-greek
Old Persian,δρνυμι,435,811,797,δρνυμι435,contains-greek
Old Persian,όροβος,195,811,797,όροβος 195,contains-greek
Old Persian,ορός,558,811,797,ορός 558,contains-greek
Old Persian,όρούω,530,811,797,όρούω 530,contains-greek
Old Persian,Ορ7ΐετον,558,811,797,Ορ7ΐετον 558,contains-greek
Old Persian,ορυμαγδός,528,811,797,ορυμαγδός 528,contains-greek
Old Persian,όρύττω,530,811,797,όρύττω 530,contains-greek
Old Persian,ορφανός,433,811,797,ορφανός 433,contains-greek
Old Persian,όρφοβόται,433,811,797,όρφοβόται433,contains-greek
Old Persian,δς,549 568 603,811,797,δς 549 568 603,contains-greek
